"satisfaction","customer_type","age","travel_type","cabin_class","flight_distance","seat_comfort","time_convenient","food_drink","gate_location","wifi","entertainment","online_support","ease_booking","onboard_service","legroom","baggage","checkin","cleanliness","online_boarding","dep_delay","arr_delay","arr_delay_extra"
"satisfied","Loyal Customer",48,"Business travel","Eco Plus",1277,4,5,5,5,3,4,3,3,1,5,2,5,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Personal Travel","Eco Plus",1050,4,5,4,1,5,5,4,5,5,4,2,5,5,5,9,0,-9.56710634819542
"satisfied","Loyal Customer",56,"Business travel","Eco Plus",1706,4,4,4,4,4,4,4,4,5,2,5,4,4,4,0,3,2.24253573299665
"satisfied","Loyal Customer",46,"Business travel","Eco Plus",580,4,3,3,3,3,5,5,4,4,4,4,4,4,5,3,0,-3.69401162740071
"satisfied","Loyal Customer",32,"Personal Travel","Eco Plus",1303,5,3,5,5,4,1,2,5,5,4,5,5,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Eco Plus",1871,4,5,3,5,3,4,3,3,4,2,5,3,3,3,9,16,6.43289365180458
"satisfied","Loyal Customer",22,"Business travel","Eco Plus",2513,4,3,3,3,4,5,4,4,4,5,1,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Eco Plus",1202,4,4,4,4,4,4,4,4,5,1,1,4,1,4,3,0,-3.69401162740071
"satisfied","Loyal Customer",61,"Business travel","Eco Plus",1362,4,3,3,3,4,4,4,4,4,5,1,1,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",34,"Personal Travel","Eco Plus",1927,4,2,4,2,2,2,2,4,4,4,4,3,4,1,2,0,-2.71516250726825
"satisfied","Loyal Customer",58,"Personal Travel","Eco Plus",780,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",35,"Business travel","Eco Plus",2460,4,4,4,4,4,4,4,4,3,2,5,3,2,4,6,0,-6.63055898779807
"satisfied","Loyal Customer",31,"Business travel","Eco Plus",2063,5,4,4,4,5,5,5,5,3,1,1,4,1,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",31,"Business travel","Eco Plus",1601,5,4,3,4,5,5,5,5,3,3,3,3,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Personal Travel","Eco Plus",2358,5,1,1,1,5,4,5,3,3,5,3,1,3,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Eco Plus",1652,4,2,2,2,4,4,4,4,4,2,5,5,1,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",17,"Business travel","Eco Plus",2132,4,2,2,2,4,4,5,4,4,4,2,5,1,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Eco Plus",1112,4,5,5,5,3,1,5,4,4,4,4,1,4,4,14,0,-14.4613519488577
"satisfied","Loyal Customer",11,"Personal Travel","Eco Plus",1436,4,0,4,5,3,4,2,3,4,5,4,3,5,3,12,0,-12.5036537085928
"satisfied","Loyal Customer",8,"Personal Travel","Eco Plus",1811,1,1,1,1,5,1,3,4,4,4,4,1,4,5,23,6,-17.2709940300498
"satisfied","Loyal Customer",40,"Business travel","Eco Plus",2499,5,1,1,1,5,5,5,5,1,3,2,5,4,5,0,16,15.2425357329967
"satisfied","Loyal Customer",53,"Business travel","Business",1515,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",55,"Business travel","Business",1599,1,1,1,1,4,5,5,2,2,2,2,5,2,4,4,0,-4.67286074753316
"satisfied","Loyal Customer",30,"Business travel","Business",1327,5,5,5,5,4,4,4,4,4,3,4,5,1,4,3,3,-0.694011627400707
"satisfied","Loyal Customer",52,"Business travel","Business",3427,4,4,4,4,4,4,5,5,5,5,5,3,5,5,18,36,17.6232515706125
"satisfied","Loyal Customer",34,"Business travel","Business",3678,1,1,5,1,5,2,1,5,5,5,5,1,5,2,110,111,2.56913251842684
"satisfied","Loyal Customer",44,"Business travel","Business",329,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",55,"Business travel","Business",3405,2,2,2,2,2,4,1,5,5,5,5,5,5,3,8,0,-8.58825722806297
"satisfied","Loyal Customer",26,"Business travel","Business",5554,5,5,5,5,5,5,5,5,1,5,3,1,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Business travel","Business",475,1,1,1,1,4,5,5,4,4,4,4,5,4,5,41,37,-3.89027819243391
"satisfied","Loyal Customer",57,"Business travel","Business",1979,1,1,1,1,2,5,5,5,5,5,5,4,5,5,71,47,-23.2557517964075
"satisfied","Loyal Customer",34,"Business travel","Business",2471,1,1,1,1,5,4,4,4,3,3,5,4,5,4,19,8,-11.35559754952
"satisfied","Loyal Customer",39,"Business travel","Business",2148,2,2,2,2,2,3,1,4,4,4,4,2,4,5,57,46,-10.5518641145532
"satisfied","Loyal Customer",45,"Business travel","Business",3312,4,4,5,4,2,3,2,5,5,5,5,4,5,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",45,"Business travel","Business",1791,5,5,5,1,3,5,3,3,3,3,5,3,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",60,"Business travel","Business",340,5,5,5,5,4,5,4,5,5,5,5,4,5,5,9,9,-0.567106348195423
"satisfied","Loyal Customer",54,"Business travel","Business",2308,2,2,2,2,5,3,4,4,4,5,4,1,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",375,1,1,1,1,3,4,3,4,4,4,4,2,4,1,0,2,1.24253573299665
"satisfied","Loyal Customer",60,"Business travel","Business",97,4,4,4,4,3,5,4,4,4,4,5,3,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",56,"Business travel","Business",2581,3,3,3,3,4,4,4,4,4,4,4,5,4,5,6,0,-6.63055898779807
"satisfied","Loyal Customer",36,"Business travel","Business",2582,4,4,4,4,4,4,5,5,5,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",410,5,5,5,5,3,4,5,4,4,4,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Personal Travel","Business",1296,3,3,3,3,5,4,4,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",3437,3,3,3,3,4,5,4,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Business",2581,4,4,5,4,4,3,3,4,5,3,5,3,5,3,0,3,2.24253573299665
"satisfied","Loyal Customer",30,"Business travel","Business",2379,4,4,4,4,4,4,4,1,2,2,3,4,2,4,109,147,39.5479816385593
"satisfied","disloyal Customer",24,"Business travel","Business",1718,5,0,5,3,5,5,5,5,3,2,4,4,5,5,46,50,4.21547620690382
"satisfied","Loyal Customer",50,"Business travel","Business",955,1,1,1,1,2,4,2,4,4,4,4,5,4,1,116,102,-12.3039622023679
"satisfied","Loyal Customer",57,"Business travel","Business",303,2,2,2,2,2,5,4,5,5,5,5,3,5,2,0,1,0.242535732996651
"satisfied","Loyal Customer",46,"Business travel","Business",2840,2,5,2,2,4,5,5,5,5,4,5,4,5,5,0,6,5.24253573299665
"satisfied","Loyal Customer",54,"Business travel","Business",3796,4,4,4,4,3,1,5,4,4,4,4,1,4,1,31,15,-16.1017869911094
"satisfied","Loyal Customer",27,"Business travel","Business",2150,1,1,1,1,2,2,2,1,5,1,5,2,3,2,120,151,32.7806413171023
"satisfied","Loyal Customer",51,"Business travel","Business",596,3,3,5,3,3,4,5,2,2,2,2,5,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",1631,3,3,2,3,2,5,4,2,2,2,2,3,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",1810,5,5,5,5,4,4,4,4,4,3,4,3,4,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",39,"Business travel","Business",2101,5,5,5,1,5,5,5,5,3,5,4,4,4,5,0,44,43.2425357329967
"satisfied","Loyal Customer",37,"Business travel","Business",1833,1,1,1,1,4,5,5,2,2,2,2,4,2,4,2,0,-2.71516250726825
"satisfied","Loyal Customer",46,"Business travel","Business",361,1,1,1,1,2,5,4,5,5,5,5,3,5,3,18,17,-1.3767484293875
"satisfied","Loyal Customer",17,"Business travel","Business",2140,4,4,1,4,5,5,5,5,4,5,2,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",34,"Business travel","Business",1423,3,3,3,3,2,5,5,2,2,2,2,4,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",11,"Personal Travel","Business",1457,4,2,0,4,3,0,3,3,3,1,3,1,4,3,0,0,-0.757464267003349
"satisfied","disloyal Customer",42,"Business travel","Business",2090,4,5,5,1,4,4,4,4,3,2,5,5,4,4,0,26,25.2425357329967
"satisfied","Loyal Customer",17,"Business travel","Business",5471,3,3,3,3,4,5,4,4,4,5,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",62,"Business travel","Business",735,4,4,4,4,3,5,5,4,4,4,4,3,4,3,10,3,-7.54595546832788
"satisfied","Loyal Customer",60,"Business travel","Business",2926,1,1,1,1,3,5,4,5,5,5,5,3,5,5,1,0,-1.7363133871358
"satisfied","Loyal Customer",27,"Personal Travel","Business",2369,2,2,2,2,4,4,4,4,4,3,4,2,5,4,3,6,2.30598837259929
"satisfied","Loyal Customer",39,"Business travel","Business",627,1,1,1,1,3,4,5,4,4,4,4,5,4,3,38,33,-4.95373083203655
"satisfied","Loyal Customer",45,"Business travel","Business",712,4,4,4,4,4,5,5,5,5,5,5,4,5,3,30,21,-9.12293787097693
"satisfied","Loyal Customer",23,"Business travel","Business",1638,1,1,1,1,4,4,4,4,2,3,4,4,4,4,28,67,38.834760369288
"satisfied","Loyal Customer",29,"Business travel","Business",1395,0,5,0,5,4,4,4,4,3,5,5,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Business travel","Business",1969,3,3,3,3,3,4,5,2,2,2,2,3,2,4,18,15,-3.3767484293875
"satisfied","Loyal Customer",48,"Business travel","Business",955,2,2,2,2,5,4,5,5,5,4,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",940,4,4,4,4,2,2,5,5,5,5,5,1,5,1,42,23,-18.8691273125664
"satisfied","Loyal Customer",44,"Business travel","Business",456,3,3,3,3,4,4,4,4,4,4,4,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Business travel","Business",2471,1,1,1,1,5,5,5,5,4,3,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",61,"Business travel","Business",665,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,5,4.24253573299665
"satisfied","Loyal Customer",45,"Business travel","Business",3548,5,5,3,5,3,5,5,3,3,3,3,3,3,4,22,17,-5.29214490991731
"satisfied","Loyal Customer",48,"Business travel","Business",843,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",638,5,5,5,5,3,5,1,4,4,4,4,4,4,3,43,30,-12.8479764326988
"satisfied","Loyal Customer",35,"Business travel","Business",842,3,3,3,3,2,5,5,5,5,5,5,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",327,2,2,1,2,5,5,5,4,4,4,4,5,4,5,17,15,-2.39789930925505
"satisfied","Loyal Customer",45,"Business travel","Business",1391,2,2,2,2,3,5,4,5,5,4,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Business travel","Business",850,2,2,2,2,3,4,5,4,4,4,4,5,4,3,8,11,2.41174277193703
"satisfied","Loyal Customer",46,"Business travel","Business",3486,5,5,5,5,2,2,5,5,5,5,5,1,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",3640,2,2,2,2,2,5,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Business travel","Business",3838,1,1,1,1,2,2,2,2,5,4,5,5,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Business travel","Business",4515,4,4,4,4,5,4,5,5,3,4,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",1755,2,2,2,2,2,4,4,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",29,"Business travel","Business",3985,1,1,5,1,5,5,5,5,2,1,5,2,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",1466,2,2,2,2,3,5,5,4,4,4,4,4,4,5,19,14,-5.35559754951995
"satisfied","Loyal Customer",29,"Business travel","Business",3522,5,5,5,5,4,4,4,4,5,4,4,4,5,4,12,7,-5.50365370859278
"satisfied","Loyal Customer",40,"Business travel","Business",1637,1,1,1,1,5,4,5,5,5,5,5,2,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",54,"Business travel","Business",604,4,4,4,4,3,5,5,2,2,2,2,4,2,5,53,40,-12.6364676340233
"satisfied","Loyal Customer",41,"Business travel","Business",87,5,5,4,5,2,4,5,4,4,4,4,5,4,3,0,3,2.24253573299665
"satisfied","Loyal Customer",50,"Business travel","Business",3689,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,12,11.2425357329967
"satisfied","Loyal Customer",38,"Business travel","Business",1752,3,3,3,3,4,3,4,4,4,4,4,4,4,5,23,30,6.72900596995024
"satisfied","Loyal Customer",47,"Business travel","Business",905,2,2,2,2,3,4,5,3,3,4,3,5,3,3,13,15,1.51749717127477
"satisfied","Loyal Customer",52,"Business travel","Business",1767,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",2362,1,1,1,1,5,1,1,4,4,4,4,5,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",24,"Business travel","Business",2332,2,2,4,2,4,4,4,4,4,4,1,2,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",54,"Business travel","Business",425,5,1,5,5,3,5,4,4,4,4,4,3,4,5,6,5,-1.63055898779807
"satisfied","Loyal Customer",36,"Business travel","Business",2194,1,1,1,1,1,3,3,5,5,5,5,1,5,3,0,1,0.242535732996651
"satisfied","Loyal Customer",59,"Business travel","Business",357,1,1,1,1,5,5,4,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Business travel","Business",1607,5,5,5,5,3,1,3,4,4,4,5,1,4,4,29,49,19.8559112491555
"satisfied","Loyal Customer",45,"Business travel","Business",1172,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5,4.24253573299665
"satisfied","Loyal Customer",57,"Business travel","Business",912,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Personal Travel","Business",1469,0,4,0,3,5,5,4,1,1,0,1,4,1,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",2268,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,4,3.24253573299665
"satisfied","Loyal Customer",39,"Business travel","Business",2609,0,5,0,4,5,5,5,1,1,1,1,4,1,3,3,1,-2.69401162740071
"satisfied","Loyal Customer",35,"Business travel","Business",771,3,3,3,3,5,5,5,5,5,5,5,4,5,3,12,13,0.496346291407218
"satisfied","disloyal Customer",38,"Business travel","Business",1835,4,4,4,4,5,4,5,5,5,5,4,4,5,5,0,0,-0.757464267003349
"satisfied","disloyal Customer",26,"Business travel","Business",948,5,5,5,3,4,5,4,4,4,4,4,4,5,4,0,1,0.242535732996651
"satisfied","Loyal Customer",43,"Business travel","Business",2221,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",2026,3,3,3,3,3,4,4,4,4,4,4,5,4,3,70,66,-3.27690267627505
"satisfied","Loyal Customer",37,"Business travel","Business",89,0,4,1,2,2,4,4,4,4,4,4,1,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Business travel","Business",834,3,3,3,3,5,4,5,4,4,5,4,3,4,4,43,37,-5.84797643269882
"satisfied","Loyal Customer",49,"Business travel","Business",5509,4,4,4,4,5,5,5,2,4,5,1,5,2,5,157,138,-16.4367761277984
"satisfied","Loyal Customer",32,"Business travel","Business",2229,2,2,2,2,5,4,5,5,5,5,4,2,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",1690,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",3426,3,3,3,3,5,4,4,2,2,2,2,3,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",2135,2,2,2,2,1,5,2,5,5,5,5,4,5,5,11,0,-11.5248045884603
"satisfied","Loyal Customer",52,"Business travel","Business",674,5,5,5,5,2,4,5,3,3,4,3,3,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",53,"Business travel","Business",1847,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,51,50.2425357329967
"satisfied","Loyal Customer",54,"Business travel","Business",2489,1,1,1,1,4,5,4,5,5,5,4,3,5,5,5,0,-5.65170986766561
"satisfied","disloyal Customer",25,"Business travel","Business",2076,4,4,4,2,3,4,3,3,5,4,5,4,4,3,12,0,-12.5036537085928
"satisfied","Loyal Customer",67,"Business travel","Business",1239,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",2548,5,5,5,5,3,4,5,5,5,4,5,3,5,3,28,36,7.83476036928797
"satisfied","Loyal Customer",47,"Business travel","Business",1617,3,3,3,3,2,4,5,5,5,5,5,5,5,3,1,0,-1.7363133871358
"satisfied","Loyal Customer",33,"Business travel","Business",4716,1,1,1,1,5,5,5,5,4,3,5,4,4,5,0,0,-0.757464267003349
"satisfied","disloyal Customer",19,"Business travel","Business",2354,4,0,4,3,2,4,2,2,3,4,3,4,5,2,78,56,-21.1076956373347
"satisfied","Loyal Customer",51,"Business travel","Business",3268,2,2,2,2,5,2,2,5,5,5,5,3,5,3,21,14,-7.31329578978486
"satisfied","Loyal Customer",50,"Business travel","Business",318,1,1,1,1,2,4,5,4,4,4,4,4,4,3,31,29,-2.10178699110938
"satisfied","Loyal Customer",37,"Business travel","Business",3799,4,4,4,4,3,5,2,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",77,3,3,3,3,5,4,4,5,5,5,4,5,5,5,31,36,4.89821300889062
"satisfied","Loyal Customer",59,"Business travel","Business",1671,1,1,1,1,2,5,4,5,5,5,5,4,5,5,47,78,31.2366270867714
"satisfied","Loyal Customer",53,"Business travel","Business",2530,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0,33,32.2425357329967
"satisfied","Loyal Customer",49,"Business travel","Business",2179,1,1,1,1,2,5,5,5,5,5,5,5,5,3,0,2,1.24253573299665
"satisfied","Loyal Customer",55,"Business travel","Business",2003,5,5,5,5,4,4,5,3,3,3,3,4,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",1510,3,3,3,3,2,4,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",23,"Business travel","Business",2779,1,1,1,1,5,5,5,5,3,5,4,5,4,5,0,0,-0.757464267003349
"satisfied","disloyal Customer",23,"Business travel","Business",2406,0,0,0,4,3,0,3,3,4,3,4,4,4,3,3,42,38.3059883725993
"satisfied","Loyal Customer",44,"Business travel","Business",3894,5,5,5,5,3,5,4,4,4,4,4,3,4,3,43,21,-21.8479764326988
"satisfied","disloyal Customer",26,"Business travel","Business",2071,0,0,0,4,4,0,4,4,5,3,4,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",64,"Personal Travel","Business",404,3,3,3,3,2,5,5,4,4,5,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",2762,3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",3905,0,0,0,2,2,5,5,3,3,3,3,3,3,5,10,4,-6.54595546832788
"satisfied","disloyal Customer",24,"Business travel","Business",2222,0,5,0,1,3,0,4,3,4,2,5,4,5,3,34,32,-2.03833435150674
"satisfied","Loyal Customer",53,"Business travel","Business",380,0,0,0,2,2,4,4,1,1,1,1,5,1,3,2,0,-2.71516250726825
"satisfied","Loyal Customer",61,"Business travel","Business",3115,3,3,3,3,4,5,5,3,3,4,3,5,3,4,66,67,1.63849380425477
"satisfied","Loyal Customer",59,"Business travel","Business",1402,4,4,4,4,4,5,4,3,3,3,3,4,3,3,2,3,0.284837492731745
"satisfied","Loyal Customer",54,"Business travel","Business",350,1,1,1,1,3,5,2,4,4,4,4,3,4,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",22,"Business travel","Business",1184,0,0,1,4,2,1,3,2,3,2,4,3,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",3796,1,1,1,1,2,4,5,5,5,5,5,5,5,3,105,93,-10.5366218809109
"satisfied","Loyal Customer",51,"Business travel","Business",2208,2,2,2,2,3,5,4,4,4,4,4,5,4,5,20,16,-4.3344466696524
"satisfied","Loyal Customer",62,"Business travel","Business",380,0,0,0,1,4,5,4,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",26,"Business travel","Business",2895,5,1,5,5,2,2,2,2,5,1,3,5,1,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",33,"Business travel","Business",2956,3,3,3,3,2,2,2,2,4,2,2,5,1,2,35,38,2.9828165283608
"satisfied","Loyal Customer",45,"Business travel","Business",3957,5,5,2,5,5,4,1,4,4,4,4,2,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",23,"Business travel","Business",3249,1,1,1,1,4,4,4,4,3,2,5,4,5,4,81,87,6.95575700226797
"satisfied","Loyal Customer",26,"Business travel","Business",4897,1,1,1,1,5,5,5,5,5,5,5,3,4,5,1,0,-1.7363133871358
"satisfied","Loyal Customer",55,"Business travel","Business",3825,4,4,3,4,3,4,4,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Business travel","Business",1596,3,3,3,3,5,5,5,5,4,3,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Business travel","Business",5313,5,5,5,5,5,5,3,5,2,3,5,2,1,5,0,23,22.2425357329967
"satisfied","Loyal Customer",32,"Business travel","Business",2092,3,3,3,3,4,4,4,4,4,3,4,5,5,4,20,44,23.6655533303476
"satisfied","Loyal Customer",44,"Business travel","Business",784,5,5,5,5,5,1,4,4,4,4,4,2,4,5,0,2,1.24253573299665
"satisfied","Loyal Customer",46,"Business travel","Business",96,5,5,5,5,3,4,4,5,5,4,5,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",2686,1,1,1,1,2,2,3,2,2,2,2,3,2,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",21,"Business travel","Business",3563,5,4,5,5,4,4,4,4,5,2,4,4,4,4,4,12,7.32713925246684
"satisfied","Loyal Customer",39,"Business travel","Business",273,2,2,2,2,5,4,2,5,5,5,5,4,5,1,0,2,1.24253573299665
"satisfied","Loyal Customer",32,"Business travel","Business",3147,3,3,1,3,5,5,5,5,4,3,4,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",58,"Business travel","Business",2109,5,5,5,5,2,4,4,5,5,5,4,5,5,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",21,"Business travel","Business",1138,5,4,5,1,1,5,1,1,3,3,5,5,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",3947,3,3,4,3,4,4,4,4,4,4,4,4,4,4,11,11,-0.524804588460329
"satisfied","Loyal Customer",22,"Business travel","Business",3438,4,4,4,4,5,5,5,5,3,3,4,5,4,5,3,0,-3.69401162740071
"satisfied","Loyal Customer",55,"Business travel","Business",994,4,4,4,4,5,2,4,5,5,5,5,3,5,1,2,0,-2.71516250726825
"satisfied","Loyal Customer",58,"Business travel","Business",3636,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Business",2057,5,5,5,5,4,5,4,5,5,5,5,3,5,3,10,10,-0.545955468327876
"satisfied","Loyal Customer",62,"Business travel","Business",93,4,4,4,4,2,5,4,5,5,5,4,4,5,4,1,10,8.2636866128642
"satisfied","disloyal Customer",21,"Business travel","Business",1850,0,0,0,2,0,5,5,4,4,4,4,5,4,5,158,133,-22.4156252479309
"satisfied","Loyal Customer",47,"Business travel","Business",2011,4,4,4,4,4,5,5,4,4,4,4,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Business travel","Business",1153,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",1202,5,5,5,5,4,5,4,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",3814,0,0,0,2,5,5,5,1,1,1,1,4,1,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",50,"Business travel","Business",2169,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",39,"Business travel","Business",2056,4,4,4,2,4,4,4,4,4,5,4,4,5,4,0,2,1.24253573299665
"satisfied","Loyal Customer",43,"Business travel","Business",420,4,4,4,4,5,5,4,2,2,2,2,5,2,4,16,13,-3.41905018912259
"satisfied","Loyal Customer",44,"Business travel","Business",316,2,2,4,2,3,5,5,5,5,5,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",778,1,1,1,1,3,5,5,4,4,4,4,4,4,5,35,15,-20.0171834716392
"satisfied","Loyal Customer",52,"Business travel","Business",1498,3,3,3,3,2,4,4,2,2,2,2,5,2,5,0,1,0.242535732996651
"satisfied","Loyal Customer",53,"Business travel","Business",2051,3,1,3,3,4,4,5,5,5,5,5,3,5,3,3,0,-3.69401162740071
"satisfied","Loyal Customer",32,"Business travel","Business",2229,3,3,4,3,3,3,3,3,5,1,1,5,2,3,0,2,1.24253573299665
"satisfied","Loyal Customer",31,"Business travel","Business",1672,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",1366,3,3,3,3,4,5,5,5,5,5,5,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Business",2737,3,3,3,3,2,5,4,5,5,5,5,3,5,5,0,1,0.242535732996651
"satisfied","Loyal Customer",34,"Business travel","Business",1596,4,4,4,4,3,3,4,5,5,5,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Business travel","Business",4054,4,4,4,4,4,5,4,4,4,3,1,5,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Business",2609,5,5,5,5,4,2,4,5,5,5,5,2,5,4,10,5,-5.54595546832788
"satisfied","Loyal Customer",19,"Business travel","Business",3769,3,3,3,3,4,5,4,4,3,5,4,3,5,4,1,0,-1.7363133871358
"satisfied","Loyal Customer",57,"Business travel","Business",3925,2,4,2,2,5,4,4,4,4,4,4,3,4,4,0,4,3.24253573299665
"satisfied","Loyal Customer",43,"Business travel","Business",2533,3,3,3,3,2,5,4,5,5,5,5,5,5,5,4,0,-4.67286074753316
"satisfied","Loyal Customer",42,"Business travel","Business",868,4,4,4,4,2,4,4,2,2,2,2,5,2,4,0,0,-0.757464267003349
